"Division","Game ID","Date","Time","Venue","Home Team","Away Team","Game Status"
"Novice C","HLNC66","2020-01-04","16:00","POTVIN 2 HALF","GCTCOUGARS1","LETRMHAWKS3",""
"PeeWee B1","HLPWB106","2020-01-04","16:00","BARRETT EAST","LETRMHAWKS4 (7)","METCAFJETS2 (2)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA26","2020-01-04","16:30","MANLEY","METCAFJETS1 (0)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA58","2020-01-04","16:30","BARRETT WEST 1 HALF","ORLEANS2","GCTCOUGARS1",""
"Novice A","HLNA60","2020-01-04","16:30","BARRETT WEST 2 HALF","METCAFJETS1","LETRMHAWKS2",""
"PeeWee A","HLPWA39","2020-01-04","17:00","ARMSTRONG","BBSTINGERS1 (0)","GCTCOUGARS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA59","2020-01-04","17:00","SENECAL","GCTCOUGARS1 (0)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB104","2020-01-04","17:00","BARRETT EAST","LETRMHAWKS2 (4)","ORLEANS2 (1)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC53","2020-01-04","17:30","MANLEY","RSWARRIORS1 (7)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB201","2020-01-04","17:30","BARRETT WEST","METCAFJETS3 (0)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB206","2020-01-04","18:00","BARRETT EAST","METCAFJETS3 (4)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC42","2020-01-04","18:00","ARMSTRONG","GCTCOUGARS1 (2)","LETRMHAWKS2 (1)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB106","2020-01-04","18:00","SENECAL","ORLEANS3 (2)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB201","2020-01-04","18:00","POTVIN","LETRMHAWKS3 (2)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB130","2020-01-04","18:30","BARRETT WEST","LETRMHAWKS3 (1)","ORLEANS1 (0)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB207","2020-01-04","19:00","SENECAL","ORLEANS4 (2)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB203","2020-01-04","19:00","POTV4","GCTCOUGARS1 (0)","LETRMHAWKS4 (5)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB103","2020-01-04","19:00","BARRETT EAST","METCAFJETS4 (1)","LETRMHAWKS5 (2)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB105","2020-01-04","19:30","BARRETT WEST","METCAFJETS2 (4)","GCTCOUGARS2 (3)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB104","2020-01-04","20:00","BARRETT EAST","LETRMHAWKS2 (2)","LETRMHAWKS3 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA74","2020-01-04","20:00","SENECAL","ORLEANS1 (1)","BBSTINGERS1 (3)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB123","2020-01-05","08:00","SENECAL 1 HALF","METCAFJETS5","GCTCOUGARS1",""
"Novice B","HLNB125","2020-01-05","08:00","SENECAL 2 HALF","LETRMHAWKS5","LETRMHAWKS4",""
"Novice A","HLNA64","2020-01-05","09:00","RUSSELL 2 HALF","RSWARRIORS1","ORLEANS2",""
"Novice B","HLNB127","2020-01-05","09:00","RUSSELL 1 HALF","RSWARRIORS1","RSWARRIORS2",""
"Novice C","HLNC67","2020-01-05","09:00","SENECAL 1 HALF","ORLEANS1","METCAFJETS2",""
"Novice C","HLNC68","2020-01-05","09:00","SENECAL 2 HALF","METCAFJETS3","RSWARRIORS1",""
"Atom C","HLATC41","2020-01-05","10:00","BLACKBURN","BBSTINGERS1 (6)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB124","2020-01-05","10:00","SENECAL 1 HALF","METCAFJETS4","ORLEANS2",""
"Novice B","HLNB126","2020-01-05","10:00","SENECAL 2 HALF","BBSTINGERS2","ORLEANS3",""
"Novice B","HLNB128","2020-01-05","10:00","RUSSELL 1 HALF","RSWARRIORS3","LETRMHAWKS1",""
"Atom B2","HLATB205","2020-01-05","15:00","BARRETT EAST","LETRMHAWKS3 (2)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA62","2020-01-05","15:00","METCALFE 1 HALF","METCAFJETS1","LETRMHAWKS2",""
"Novice A","HLNA63","2020-01-05","15:00","METCALFE 2 HALF","METCAFJETS2","GCTCOUGARS1",""
"Atom B1","HLATB110","2020-01-05","16:00","BARRETT EAST","ORLEANS2 (2)","RSWARRIORS2 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB121","2020-01-05","16:00","METCALFE 1 HALF","METCAFJETS1","METCAFJETS3",""
"Novice B","HLNB122","2020-01-05","16:00","METCALFE 2 HALF","METCAFJETS2","LETRMHAWKS2",""
"Atom B2","HLATB207","2020-01-05","17:00","METCALFE","METCAFJETS1 (3)","METCAFJETS2 (4)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB108","2020-01-05","17:00","BARRETT EAST","LETRMHAWKS1 (2)","BBSTINGERS2 (1)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA24","2020-01-05","18:00","BARRETT EAST","LETRMHAWKS2 (3)","BBSTINGERS1 (0)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB107","2020-01-05","18:00","METCALFE","LETRMHAWKS2 (4)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC46","2020-01-05","18:30","MANLEY","LETRMHAWKS1 (1)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB208","2020-01-05","19:00","METCALFE","LETRMHAWKS4 (2)","METCAFJETS3 (4)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB105","2020-01-05","19:00","BARRETT EAST","LETRMHAWKS1 (1)","ORLEANS1 (5)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB106","2020-01-05","19:30","MANLEY","BBSTINGERS1 (1)","LETRMHAWKS3 (3)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA44","2020-01-05","20:00","METCALFE","LETRMHAWKS3 (0)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA60","2020-01-05","20:00","BARRETT EAST","LETRMHAWKS1 (4)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA112","2020-01-05","20:30","MANLEY","ORLEANS1 (1)","METCAFJETS1 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB44","2020-01-05","21:00","RAY FRIEL 2 C","CUMBERLAND1 (4)","METCAFJETS1 (7)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB45","2020-01-06","19:30","BARRETT WEST","LETRMHAWKS2 (0)","GCTCOUGARS1 (5)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB108","2020-01-06","20:00","BLACKBURN","LETRMHAWKS1 (1)","GCTCOUGARS2 (5)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB118","2020-01-06","20:00","BARRETT EAST","BBSTINGERS1 (0)","METCAFJETS1 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB46","2020-01-06","21:00","BARRETT WEST","LETRMHAWKS1 (5)","CUMBERLAND2 (4)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB107","2020-01-06","21:00","BARRETT EAST","LETRMHAWKS5 (3)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA76","2020-01-06","21:00","BLACKBURN","BBSTINGERS1 (2)","LETRMHAWKS3 (1)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB209","2020-01-07","20:00","RUSSELL","RSWARRIORS1 (6)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB208","2020-01-07","21:00","METCALFE","METCAFJETS3 (2)","ORLEANS4 (0)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA77","2020-01-07","21:00","RUSSELL","RSWARRIORS1 (1)","GCTCOUGARS1 (4)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB109","2020-01-08","18:30","ARMSTRONG","METCAFJETS2 (1)","LETRMHAWKS2 (3)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB110","2020-01-08","19:30","BARRETT WEST","LETRMHAWKS3 (3)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB109","2020-01-08","19:30","ARMSTRONG","BBSTINGERS1 (2)","METCAFJETS2 (4)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB210","2020-01-08","20:30","ARMSTRONG","ORLEANS1 (3)","BBSTINGERS2 (2)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB111","2020-01-08","20:30","BARRETT WEST","METCAFJETS1 (3)","ORLEANS3 (0)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB47","2020-01-08","21:30","ARMSTRONG","ORLEANS1 (5)","LETRMHAWKS2 (8)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA78","2020-01-08","21:30","BARRETT WEST","LETRMHAWKS1 (3)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB110","2020-01-09","18:30","RAY FRIEL 3","ORLEANS2 (2)","LETRMHAWKS4 (6)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB112","2020-01-09","20:00","BARRETT EAST","LETRMHAWKS2 (4)","METCAFJETS4 (6)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB48","2020-01-09","21:00","METCALFE","METCAFJETS1 (14)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB211","2020-01-09","21:00","BARRETT EAST","GCTCOUGARS1 (5)","LETRMHAWKS6 (4)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA27","2020-01-10","19:00","SENECAL","BBSTINGERS1 (7)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA118","2020-01-10","20:00","BARRETT EAST","METCAFJETS1 (3)","ORLEANS2 (3)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB212","2020-01-10","20:00","SENECAL","ORLEANS4 (1)","BBSTINGERS2 (0)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB120","2020-01-10","21:00","BARRETT EAST","LETRMHAWKS5 (1)","LETRMHAWKS3 (1)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA29","2020-01-11","16:00","SENECAL","ORLEANS1 (2)","METCAFJETS1 (2)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA36","2020-01-11","16:00","METCALFE","LETRMHAWKS1 (0)","BBSTINGERS1 (7)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC42","2020-01-11","16:00","BARRETT EAST","LETRMHAWKS2 (2)","BBSTINGERS1 (6)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB217","2020-01-11","17:00","BARRETT EAST","METCAFJETS1 (4)","LETRMHAWKS3 (4)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC45","2020-01-11","18:00","BARRETT EAST","GCTCOUGARS1 (0)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB218","2020-01-11","19:00","BARRETT EAST","RSWARRIORS1 (2)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA125","2020-01-11","20:00","BARRETT EAST","BBSTINGERS1 (5)","RSWARRIORS1 (0)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB202","2020-01-11","20:30","BARRETT WEST","METCAFJETS3 (4)","BBSTINGERS2 (2)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC47","2020-01-12","10:00","SENECAL","ORLEANS1 (1)","LETRMHAWKS2 (3)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC48","2020-01-12","11:00","SENECAL","BBSTINGERS1 (2)","METCAFJETS1 (0)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB211","2020-01-12","14:00","RICHCRAFT MILK","LETRMHAWKS3 (3)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB108","2020-01-12","14:30","MANLEY","BBSTINGERS1 (1)","BYE (0)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA28","2020-01-12","15:00","METCALFE","LETRMHAWKS1 (3)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB223","2020-01-12","15:30","MANLEY","ORLEANS1 (4)","METCAFJETS3 (0)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB209","2020-01-12","16:00","METCALFE","METCAFJETS1 (2)","GCTCOUGARS2 (1)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC46","2020-01-12","16:00","BARRETT EAST","LETRMHAWKS1 (1)","LETRMHAWKS2 (6)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB213","2020-01-12","17:00","METCALFE","LETRMHAWKS3 (1)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB115","2020-01-12","17:00","BARRETT EAST","LETRMHAWKS2 (3)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB49","2020-01-12","17:30","RJ KENNEDY C","CUMBERLAND1 (5)","METCAFJETS1 (10)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB113","2020-01-12","18:00","BARRETT EAST","LETRMHAWKS4 (3)","BBSTINGERS1 (5)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB50","2020-01-12","19:00","RJ KENNEDY C","CUMBERLAND2 (1)","RSWARRIORS1 (9)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB114","2020-01-12","19:00","BARRETT EAST","LETRMHAWKS1 (2)","LETRMHAWKS5 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA82","2020-01-12","20:00","BARRETT EAST","METCAFJETS1 (0)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB213","2020-01-13","20:00","BARRETT EAST","LETRMHAWKS4 (0)","METCAFJETS3 (3)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB117","2020-01-13","20:00","BLACKBURN","ORLEANS3 (0)","LETRMHAWKS5 (3)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB116","2020-01-13","20:30","BARRETT WEST","LETRMHAWKS3 (4)","BBSTINGERS1 (4)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB115","2020-01-13","21:00","BARRETT EAST","METCAFJETS4 (2)","LETRMHAWKS1 (0)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB214","2020-01-13","21:00","BLACKBURN","BBSTINGERS2 (3)","LETRMHAWKS6 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA83","2020-01-13","21:30","BARRETT WEST","LETRMHAWKS3 (3)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB52","2020-01-14","20:00","RAY FRIEL 3 C","CUMBERLAND1 (4)","GCTCOUGARS1 (4)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB51","2020-01-14","20:30","RUSSELL","RSWARRIORS1 (5)","METCAFJETS1 (6)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB118","2020-01-14","21:00","METCALFE","METCAFJETS2 (3)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB205","2020-01-15","20:00","BLACKBURN","BBSTINGERS2 (2)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA84","2020-01-15","21:00","BLACKBURN","BBSTINGERS1 (4)","ORLEANS2 (1)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB105","2020-01-16","18:00","BLACKBURN","ORLEANS2 (2)","BBSTINGERS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA40","2020-01-16","18:30","RAY FRIEL 3","ORLEANS1 (0)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB215","2020-01-16","19:30","RAY FRIEL 3","GCTCOUGARS1 (1)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB119","2020-01-16","20:00","BARRETT EAST","LETRMHAWKS2 (3)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA85","2020-01-16","20:30","RAY FRIEL 3","ORLEANS1 (1)","LETRMHAWKS3 (6)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB53","2020-01-16","21:00","METCALFE","METCAFJETS1 (15)","ORLEANS1 (5)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA80","2020-01-16","21:00","BARRETT EAST","LETRMHAWKS2 (3)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB210","2020-01-17","19:00","POTVIN","METCAFJETS3 (2)","BBSTINGERS2 (2)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB207","2020-01-17","19:00","RUSSELL","RSWARRIORS1 (3)","LETRMHAWKS4 (0)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA50","2020-01-17","19:00","SENECAL","RSWARRIORS1 (0)","BBSTINGERS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC49","2020-01-17","19:30","BARRETT WEST","LETRMHAWKS1 (0)","GCTCOUGARS1 (4)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA62","2020-01-17","20:00","POTVIN","GCTCOUGARS1 (1)","LETRMHAWKS1 (7)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA64","2020-01-17","20:00","SENECAL","ORLEANS1 (2)","METCAFJETS1 (6)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB109","2020-01-17","20:00","BARRETT EAST","METCAFJETS1 (3)","LETRMHAWKS3 (3)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB216","2020-01-17","20:00","RUSSELL","RSWARRIORS1 (3)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB121","2020-01-17","20:30","BARRETT WEST","LETRMHAWKS3 (3)","ORLEANS2 (5)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA86","2020-01-17","21:00","BARRETT EAST","LETRMHAWKS3 (5)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA70","2020-01-18","08:00","POTVIN","GCTCOUGARS1","METCAFJETS2",""
"Novice C","HLNC72","2020-01-18","09:00","RUSSELL 1 HALF","RSWARRIORS1","METCAFJETS2",""
"Novice A","HLNA66","2020-01-18","10:00","RUSSELL 1 HALF","RSWARRIORS1","ORLEANS1",""
"Novice B","HLNB136","2020-01-18","10:00","RUSSELL 2 HALF","RSWARRIORS2","RSWARRIORS3",""
"Atom B1","HLATB111","2020-01-18","11:00","RUSSELL","RSWARRIORS1 (0)","BBSTINGERS2 (4)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC33","2020-01-18","12:00","RUSSELL","BBSTINGERS1 (2)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB130","2020-01-18","13:30","BARRETT WEST 2 HALF","METCAFJETS5","LETRMHAWKS5",""
"Novice C","HLNC70","2020-01-18","13:30","BARRETT WEST 1 HALF","LETRMHAWKS1","LETRMHAWKS3",""
"Atom B2","HLATB210","2020-01-18","14:00","BARRETT EAST","GCTCOUGARS1 (3)","METCAFJETS2 (0)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA65","2020-01-18","14:30","BARRETT WEST 2 HALF","LETRMHAWKS2","LETRMHAWKS1",""
"Novice B","HLNB129","2020-01-18","14:30","BARRETT WEST 1 HALF","METCAFJETS2","LETRMHAWKS1",""
"PeeWee C","HLPC50","2020-01-18","15:00","BARRETT EAST","LETRMHAWKS2 (4)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB135","2020-01-18","15:00","POTVIN 1 HALF","METCAFJETS3","LETRMHAWKS3",""
"Novice C","HLNC71","2020-01-18","15:00","POTVIN 2 HALF","GCTCOUGARS1","ORLEANS1",""
"Atom C","HLATC37","2020-01-18","15:30","BARRETT WEST","ORLEANS1 (1)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC51","2020-01-18","16:00","BARRETT EAST","LETRMHAWKS1 (2)","ORLEANS1 (7)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB131","2020-01-18","16:00","POTVIN 1 HALF","ORLEANS3","METCAFJETS4",""
"Novice B","HLNB133","2020-01-18","16:00","POTVIN 2 HALF","BBSTINGERS1","GCTCOUGARS1",""
"Bantam B2","HLBTB204","2020-01-18","16:30","BARRETT WEST","METCAFJETS3 (1)","METCAFJETS2 (5)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA23","2020-01-18","17:00","BARRETT EAST","METCAFJETS1 (3)","RSWARRIORS1 (4)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB132","2020-01-18","17:00","POTVIN 1 HALF","BBSTINGERS2","METCAFJETS1",""
"Novice B","HLNB134","2020-01-18","17:00","POTVIN 2 HALF","ORLEANS2","RSWARRIORS1",""
"Bantam B1","HLBTB110","2020-01-18","18:00","BARRETT EAST","LETRMHAWKS1 (4)","BBSTINGERS1 (6)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB206","2020-01-18","18:00","POTVIN","LETRMHAWKS2 (5)","GCTCOUGARS2 (1)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA47","2020-01-18","19:00","POTVIN","GCTCOUGARS1 (1)","BBSTINGERS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB111","2020-01-18","19:00","BARRETT EAST","LETRMHAWKS3 (1)","LETRMHAWKS2 (6)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB122","2020-01-18","20:00","BARRETT EAST","LETRMHAWKS2 (2)","METCAFJETS1 (2)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB116","2020-01-19","10:00","SENECAL","RSWARRIORS2 (2)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC44","2020-01-19","11:00","SENECAL","ORLEANS1 (4)","LETRMHAWKS1 (5)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA30","2020-01-19","12:00","SENECAL","BBSTINGERS1 (4)","LETRMHAWKS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB138","2020-01-19","12:30","BARRETT WEST 2 HALF","LETRMHAWKS1","ORLEANS2",""
"Novice C","HLNC73","2020-01-19","12:30","BARRETT WEST 1 HALF","LETRMHAWKS2","BBSTINGERS1",""
"Novice A","HLNA67","2020-01-19","13:30","BARRETT WEST 1 HALF","LETRMHAWKS1","BBSTINGERS1",""
"Novice B","HLNB139","2020-01-19","13:30","BARRETT WEST 2 HALF","METCAFJETS2","BBSTINGERS1",""
"Atom C","HLATC47","2020-01-19","14:30","MANLEY","BBSTINGERS1 (2)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA68","2020-01-19","14:30","BARRETT WEST 1 HALF","LETRMHAWKS2","ORLEANS2",""
"Novice A","HLNA69","2020-01-19","14:30","BARRETT WEST 2 HALF","METCAFJETS2","GCTCOUGARS1",""
"Atom B1","HLATB125","2020-01-19","15:00","BARRETT EAST","BBSTINGERS2 (4)","RSWARRIORS1 (0)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB141","2020-01-19","15:00","METCALFE 2 HALF","METCAFJETS5","ORLEANS3",""
"Novice C","HLNC74","2020-01-19","15:00","METCALFE 1 HALF","METCAFJETS3","METCAFJETS2",""
"Atom C","HLATC48","2020-01-19","15:30","MANLEY","GCTCOUGARS1 (0)","RSWARRIORS1 (0)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB137","2020-01-19","15:30","BARRETT WEST 1 HALF","LETRMHAWKS4","ORLEANS1",""
"Novice B","HLNB140","2020-01-19","15:30","BARRETT WEST 2 HALF","LETRMHAWKS2","METCAFJETS1",""
"Atom B2","HLATB213","2020-01-19","16:00","BARRETT EAST","LETRMHAWKS2 (4)","METCAFJETS2 (1)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC43","2020-01-19","16:00","RUSSELL","METCAFJETS1 (2)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB108","2020-01-19","16:00","METCALFE 1 HALF","RSWARRIORS3","GCTCOUGARS1",""
"Novice B","HLNB144","2020-01-19","16:00","METCALFE 2 HALF","METCAFJETS5","RSWARRIORS1",""
"Bantam B2","HLBTB209","2020-01-19","17:00","RUSSELL","METCAFJETS2 (3)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA46","2020-01-19","17:00","METCALFE","METCAFJETS1 (5)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB112","2020-01-19","17:00","BARRETT EAST","LETRMHAWKS5 (3)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA48","2020-01-19","19:00","BARRETT EAST","METCAFJETS1 (4)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA63","2020-01-19","20:00","BARRETT EAST","BBSTINGERS1 (4)","LETRMHAWKS3 (2)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB123","2020-01-20","20:00","BLACKBURN","ORLEANS3 (3)","LETRMHAWKS3 (4)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB217","2020-01-20","20:00","BARRETT EAST","LETRMHAWKS6 (1)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB218","2020-01-20","20:30","BARRETT WEST","METCAFJETS3 (3)","ORLEANS4 (0)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB219","2020-01-20","21:00","BLACKBURN","BBSTINGERS2 (4)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA87","2020-01-20","21:00","BARRETT EAST","LETRMHAWKS1 (2)","METCAFJETS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA88","2020-01-20","21:30","BARRETT WEST","LETRMHAWKS2 (6)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA34","2020-01-21","19:00","RUSSELL","BBSTINGERS1 (4)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA90","2020-01-21","20:00","RUSSELL","RSWARRIORS1 (0)","BBSTINGERS1 (3)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB124","2020-01-21","20:30","BARRETT WEST","METCAFJETS1 (4)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB125","2020-01-21","21:00","METCALFE","METCAFJETS2 (2)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA89","2020-01-21","21:30","BARRETT WEST","LETRMHAWKS1 (4)","LETRMHAWKS3 (6)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB54","2020-01-22","20:00","ARMSTRONG","GCTCOUGARS1 (7)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB126","2020-01-22","20:00","BLACKBURN","GCTCOUGARS2 (4)","LETRMHAWKS5 (2)","Game Results Entered & Game Sheet Received"
